user_id,products,reviews,average_recommendation_credibility,reviews_scaled,products_scaled,average_recommendation_credibility_scaled,user_credibility,user_credibility_log
2492888,35.0,10.0,0.0,0.0041034058268362,0.0011763915030922,0.0,0.0017015783492877,0.0017001323049877
2492991,94.0,27.0,0.0,0.0110791957324579,0.0031594514654477,0.0,0.0045875393059164,0.0045770486195298
2493769,410.0,13.0,0.0,0.0053344275748871,0.0137805861790803,0.0,0.0071125627440983,0.0070873877715983
2494226,28.0,9.0,0.0477461312500387,0.0036930652441526,0.0009411132024737,0.0864609872106189,0.0274226610174209,0.0270533954725911
2494253,610.0,10.0,0.0,0.0041034058268362,0.0205028233396074,0.0,0.0094321510838938,0.0093879460948906
2494735,284.0,13.0,0.0,0.0053344275748871,0.0095455767679483,0.0,0.0054185589796454,0.0054039314053957
2495738,47.0,10.0,0.0,0.0041034058268362,0.0015797257327238,0.0,0.0018629120411404,0.0018611789725396
2495796,41.0,25.0,0.0,0.0102585145670906,0.001378058617908,0.0,0.0036287778172904,0.0036222096877927
2496721,51.0,8.0,0.0,0.003282724661469,0.0017141704759343,0.0,0.0016704855888144,0.0016690918796614
2496839,121.0,11.0,0.0,0.0045137464095199,0.0040669534821188,0.0,0.0029809053157035,0.0029764712269998
2496934,213.0,17.0,0.0,0.0069757899056216,0.0071591825759612,0.0,0.004956410002071,0.0049441674381298
2497330,57.0,9.0,0.0,0.0036930652441526,0.0019158375907502,0.0,0.0018742546095458,0.0018725003859408
2497905,465.0,9.0,0.0,0.0036930652441526,0.0156292013982253,0.0,0.0073596001325359,0.0073326504207713
2498041,161.0,22.0,0.0,0.0090274928190398,0.0054114009142242,0.0,0.0048728082114016,0.0048609745081435
2499269,459.0,14.0,0.0,0.0057447681575707,0.0154275342834095,0.0,0.007894444160635,0.0078634460712462
2499929,529.0,8.0,0.0,0.003282724661469,0.0177803172895939,0.0,0.0080969443142782,0.0080643399396247
2499960,1226.0,8.0,0.0,0.003282724661469,0.0412073137940306,0.0,0.0174677429160529,0.0173169355382792
2500192,103.0,12.0,0.0,0.0049240869922035,0.0034619521376714,0.0,0.0028620069527296,0.0028579192084086
2500959,52.0,10.0,0.1266011697506084,0.0041034058268362,0.001747781661737,0.229255477503172,0.0707067776636973,0.0683189702859873
2501158,49.0,9.0,0.0,0.0036930652441526,0.0016469481043291,0.0,0.0017666988149774,0.0017651400382818
2501464,125.0,11.0,0.0076918152023485,0.0045137464095199,0.0042013982253293,0.0139287083251621,0.0072132957105363,0.0071874043266154
2501568,728.0,50.0,0.0,0.0205170291341813,0.0244689432643183,0.0,0.0159426860459817,0.0158169361930436
2501762,61.0,11.0,0.0,0.0045137464095199,0.0020502823339607,0.0,0.0021742368564402,0.0021718766240034
2501868,67.0,12.0,0.0,0.0049240869922035,0.0022519494487765,0.0,0.0023780058771716,0.0023751828956876
2503347,151.0,13.0,0.0,0.0053344275748871,0.0050752890561979,0.0,0.0036304438949453,0.0036238697401038
2503373,207.0,8.0,0.0,0.003282724661469,0.0069575154611454,0.0,0.0037678235828988,0.0037607431153515
2503809,158.0,10.0,0.0,0.0041034058268362,0.0053105673568163,0.0,0.0033552486907774,0.0033496324030773
2504032,55.0,26.0,0.0,0.0106688551497743,0.0018486152191449,0.0,0.0039401026325902,0.0039323607574046
2504083,998.0,9.0,0.0,0.0036930652441526,0.0335439634310298,0.0,0.0145255049456577,0.0144210203774343
2504967,191.0,14.0,0.0,0.0057447681575707,0.0064197364883033,0.0,0.0042913250425925,0.0042821435650464
2505248,640.0,15.0,0.0,0.0061551087402544,0.0215111589136864,0.0,0.0104509961875509,0.0103967620666865
2505900,188.0,39.0,0.0,0.0160032827246614,0.0063189029308954,0.0,0.0073285459897566,0.0073018226791759
2506179,64.0,11.0,0.0,0.0045137464095199,0.0021511158913686,0.0,0.0022145702794034,0.0022121217329613
2509075,357.0,21.0,0.0,0.0086171522363561,0.0119991933315407,0.0,0.0073848230035231,0.0073576887042367
2510664,365.0,16.0,0.0,0.006565449322938,0.0122680828179618,0.0,0.0068768679240661,0.0068533301171548
2511333,63.0,9.0,0.0,0.0036930652441526,0.002117504705566,0.0,0.0019549214554721,0.001953013083264
2512102,116.0,19.0,0.0,0.0077964710709889,0.0038988975531056,0.0,0.0038985003425389,0.0038909208827099
2512355,46.0,18.0,0.0,0.0073861304883052,0.0015461145469212,0.0,0.00283428496526,0.0028302759529636
2512860,101.0,11.0,0.0,0.0045137464095199,0.0033947297660661,0.0,0.0027120158292824,0.0027083449498441
2514056,178.0,8.0,0.0,0.003282724661469,0.005982791072869,0.0,0.0033779338275883,0.003372241424555
2514811,421.0,8.0,0.0,0.003282724661469,0.0141503092229093,0.0,0.0066449410876044,0.006622960784725
2517365,40.0,8.0,0.0,0.003282724661469,0.0013444474321054,0.0,0.0015225963712828,0.0015214383966974
2517413,2226.0,45.0,0.0,0.0184653262207632,0.0748184995966657,0.0,0.0354669977048952,0.0348525304667109
2518569,67.0,13.0,0.0,0.0053344275748871,0.0022519494487765,0.0,0.0025011080519767,0.0024979854867312
2519139,712.0,11.0,0.0,0.0045137464095199,0.0239311642914762,0.0,0.0109265896394464,0.010867325769387
2520339,302.0,27.0,0.0703703362648602,0.0110791957324579,0.0101505781123958,0.1274299840533802,0.0456129851807097,0.0446033021305526
2520508,121.0,10.0,0.0,0.0041034058268362,0.0040669534821188,0.0,0.0028578031408984,0.0028537273847948
2520680,164.0,8.0,0.0,0.003282724661469,0.0055122344716321,0.0,0.0031897111870935,0.0031846348501996
2520712,513.0,22.0,0.0,0.0090274928190398,0.0172425383167518,0.0,0.0096052631724126,0.0095594259176225
2520721,102.0,8.0,0.0,0.003282724661469,0.0034283409518687,0.0,0.0023561537791882,0.0023533824012141
2521125,231.0,8.0,0.0,0.003282724661469,0.0077641839204087,0.0,0.0040904909666041,0.0040821476528578
2522925,206.0,15.0,0.0,0.0061551087402544,0.0069239042753428,0.0,0.0046160943322134,0.0046054728427602
2523348,103.0,19.0,0.0297668999997358,0.0077964710709889,0.0034619521376714,0.0539033319097417,0.0198947217492877,0.0196994079979647
2523443,23.0,8.0,0.0,0.003282724661469,0.0007730572734606,0.0,0.0012940403078249,0.0012932037592731
2525293,49.0,9.0,0.0,0.0036930652441526,0.0016469481043291,0.0,0.0017666988149774,0.0017651400382818
2526903,136.0,17.0,0.0,0.0069757899056216,0.0045711212691583,0.0,0.0039211854793498,0.0039135176696347
2527902,334.0,14.0,0.0,0.0057447681575707,0.0112261360580801,0.0,0.0062138848705032,0.0061946582946233
2528833,18.0,10.0,0.0,0.0041034058268362,0.0006050013444474,0.0,0.0014730222858298,0.0014719384527123
2528927,255.0,18.0,0.0,0.0073861304883052,0.0085708523796719,0.0,0.0056441800983603,0.0056283113964097
2529387,357.0,18.0,0.0,0.0073861304883052,0.0119991933315407,0.0,0.0070155164791078,0.0069910222364901
2530517,223.0,30.0,0.0,0.0123102174805088,0.0074952944339876,0.0,0.0066911830177476,0.0066688964132549
2531423,418.0,27.0,0.0,0.0110791957324579,0.0140494756655014,0.0,0.0089435489859379,0.0089037923196709
2533276,2031.0,9.0,0.0,0.0036930652441526,0.0682643183651519,0.0,0.0284136469193065,0.0280174663714407
2534406,69.0,23.0,0.0200664126243075,0.0094378334017234,0.0023191718203818,0.0363372235582301,0.0146601858161387,0.0145537641389265
2534502,54.0,10.0,0.0,0.0041034058268362,0.0018150040333422,0.0,0.0019570233613878,0.0019551108859354
2534721,44.0,9.0,0.0,0.0036930652441526,0.0014788921753159,0.0,0.0016994764433721,0.0016980339673528
2536879,343.0,25.0,0.0,0.0102585145670906,0.0115286367303038,0.0,0.0076890090622487,0.0076595992905345
2536896,55.0,8.0,0.0,0.003282724661469,0.0018486152191449,0.0,0.0017242634860986,0.0017227786504009
2537012,42.0,8.0,0.0,0.003282724661469,0.0014116698037106,0.0,0.0015494853199249,0.0015482861061628
2537197,126.0,24.0,0.0,0.009848173984407,0.004235009411132,0.0,0.0046484559597749,0.0046376852535745
2538942,67.0,8.0,0.0,0.003282724661469,0.0022519494487765,0.0,0.0018855971779513,0.0018838216711691
2539027,309.0,15.0,0.0,0.0061551087402544,0.0103858564130142,0.0,0.006000875187282,0.0059829416446461
2539325,55.0,14.0,0.0,0.0057447681575707,0.0018486152191449,0.0,0.0024628765349292,0.0024598486250758
2541304,309.0,42.0,0.0,0.0172343044727123,0.0103858564130142,0.0,0.0093246339070194,0.0092814278874715
2543028,11.0,9.0,0.0,0.0036930652441526,0.0003697230438289,0.0,0.0012558087907773,0.0012550209224569
2543634,111.0,10.0,0.0,0.0041034058268362,0.0037308416240924,0.0,0.0027233583976878,0.0027196567762448
2544300,74.0,15.0,0.0,0.0061551087402544,0.0024872277493949,0.0,0.0028414237218343,0.0028373945081153
2544361,305.0,12.0,0.0,0.0049240869922035,0.0102514116698037,0.0,0.0055777907655825,0.0055622924947033
2544795,94.0,12.0,0.0,0.0049240869922035,0.0031594514654477,0.0,0.0027410066838401,0.0027372569754406
2544902,498.0,9.0,0.0,0.0036930652441526,0.0167383705297122,0.0,0.0078032677851307,0.0077729797527838
2544932,13.0,14.0,0.0,0.0057447681575707,0.0004369454154342,0.0,0.0018982086134449,0.0018964092921065
2544945,32.0,13.0,0.0,0.0053344275748871,0.0010755579456843,0.0,0.0020305514507398,0.0020284926676484
2547615,54.0,8.0,0.0,0.003282724661469,0.0018150040333422,0.0,0.0017108190117776,0.0017093572279263
2547666,468.0,19.0,0.0,0.0077964710709889,0.0157300349556332,0.0,0.0086309553035499,0.00859392154739
2547838,168.0,14.0,0.0,0.0057447681575707,0.0056466792148427,0.0,0.0039821021332083,0.0039741945500928
2548191,123.0,9.0,0.0,0.0036930652441526,0.0041341758537241,0.0,0.0027615899147354,0.0027577837311088
2548523,63.0,8.0,0.0,0.003282724661469,0.002117504705566,0.0,0.0018318192806671,0.0018301435458453
2548565,156.0,10.0,0.0,0.0041034058268362,0.005243344985211,0.0,0.0033283597421353,0.0033228330127492
2548756,420.0,9.0,0.0,0.0036930652441526,0.0141166980371067,0.0,0.0067545987880884,0.0067318886933898
2549452,172.0,8.0,0.0,0.003282724661469,0.0057811239580532,0.0,0.003297266981662,0.0032918429166776
2550003,56.0,11.0,0.0,0.0045137464095199,0.0018822264049475,0.0,0.0021070144848349,0.0021047978429336
2550607,150.0,11.0,0.0,0.0045137464095199,0.0050416778703952,0.0,0.003370795071014,0.0033651266757361
2551766,282.0,12.0,0.0,0.0049240869922035,0.0094783543963431,0.0,0.0052685678561983,0.0052547375087187
2552753,279.0,9.0,0.0,0.0036930652441526,0.0093775208389351,0.0,0.0048589279088198,0.0048471614182346
2552903,48.0,14.0,0.0,0.0057447681575707,0.0016133369185264,0.0,0.0023687652146818,0.0023659641129234
2553480,258.0,13.0,0.0,0.0053344275748871,0.0086716859370798,0.0,0.005069002647298,0.0050561985046391
2553711,585.0,9.0,0.0,0.0036930652441526,0.0196625436945415,0.0,0.0089729370510624,0.0089329194568245
2554848,35.0,10.0,0.0,0.0041034058268362,0.0011763915030922,0.0,0.0017015783492877,0.0017001323049877
2556348,321.0,9.0,0.0,0.0036930652441526,0.0107891906426458,0.0,0.0054235958303041,0.0054089410981222
2556492,34.0,17.0,0.0,0.0069757899056216,0.0011427803172895,0.0,0.0025498490986023,0.0025466037489866
2557333,229.0,14.0,0.0,0.0057447681575707,0.0076969615488034,0.0,0.0048022150667926,0.0047907212146306
2557648,115.0,12.0,0.0,0.0049240869922035,0.003865286367303,0.0,0.0030233406445822,0.0030187795411229
2559217,2877.0,10.0,0.0,0.0041034058268362,0.0966993815541812,0.0,0.0399107743697233,0.0391349155975102
2559653,14.0,14.0,0.0,0.0057447681575707,0.0004705566012368,0.0,0.0019116530877659,0.001909828204328
2560512,490.0,12.0,0.0,0.0049240869922035,0.0164694810432912,0.0,0.0080650185149775,0.0080326700639977
2561457,29.0,14.0,0.0,0.0057447681575707,0.0009747243882764,0.0,0.0021133202025818,0.0021110902825798
2562180,165.0,8.0,0.0,0.003282724661469,0.0055458456574347,0.0,0.0032031556614146,0.0031980364870809
2563364,590.0,10.0,0.0,0.0041034058268362,0.0198305996235547,0.0,0.0091632615974727,0.0091215336317271
2563419,52.0,11.0,0.0,0.0045137464095199,0.001747781661737,0.0,0.0020532365875507,0.0020511315782041
2563430,43.0,11.0,0.0,0.0045137464095199,0.0014452809895133,0.0,0.0019322363186612,0.0019303719512783
2564140,136.0,11.0,0.0,0.0045137464095199,0.0045711212691583,0.0,0.0031825724305193,0.0031775187664771
2564261,192.0,8.0,0.0,0.003282724661469,0.0064533476741059,0.0,0.003566156468083,0.0035598128092854
2565521,366.0,35.0,0.0,0.0143619203939269,0.0123016940037644,0.0,0.0092292537196838,0.0091869244035752
2567588,488.0,104.0,0.0,0.0426754205990972,0.0164022586716859,0.0,0.0193635296484035,0.0191784419922769
2567876,636.0,8.0,0.0,0.003282724661469,0.0213767141704759,0.0,0.009535503066631,0.0094903271138385
2569745,433.0,8.0,0.0,0.003282724661469,0.014553643452541,0.0,0.0068062747794571,0.0067832166587453
2569789,111.0,8.0,0.0,0.003282724661469,0.0037308416240924,0.0,0.0024771540480777,0.0024740909594408
2570149,66.0,9.0,0.0,0.0036930652441526,0.0022183382629739,0.0,0.0019952548784353,0.0019932670011957
2570258,247.0,13.0,0.0,0.0053344275748871,0.0083019628932508,0.0,0.0049211134297664,0.0049090443304811
2571968,147.0,9.0,0.0,0.0036930652441526,0.0049408443129873,0.0,0.0030842572984407,0.0030795107341451
2572303,326.0,8.0,0.0,0.003282724661469,0.010957246571659,0.0,0.0053677160271043,0.0053533611849958
2572461,31.0,18.0,0.0,0.0073861304883052,0.0010419467598816,0.0,0.0026326178504442,0.0026291585820288
2572540,61.0,13.0,0.0,0.0053344275748871,0.0020502823339607,0.0,0.0024204412060504,0.0024175166564174
2573614,1786.0,44.0,0.0,0.0180549856380796,0.0600295778435063,0.0,0.0294283268288264,0.0290036256632584
2573985,200.0,8.0,0.0,0.003282724661469,0.006722237160527,0.0,0.0036737122626515,0.003666980663359
2574165,98.0,11.0,0.0,0.0045137464095199,0.0032938962086582,0.0,0.0026716824063192,0.0026681198068912
2575802,86.0,30.0,0.0,0.0123102174805088,0.0028905619790266,0.0,0.0048492900357632,0.0048375701024699
2577316,165.0,10.0,0.0,0.0041034058268362,0.0055458456574347,0.0,0.0034493600110248,0.0034434246137471
2577495,1011.0,14.0,0.0,0.0057447681575707,0.0339809088464641,0.0,0.0153157939858568,0.0151996911834193
2578386,32.0,8.0,0.0,0.003282724661469,0.0010755579456843,0.0,0.0014150405767144,0.0014140403502603
2578415,125.0,8.0,0.0,0.003282724661469,0.0042013982253293,0.0,0.0026653766885724,0.0026618308713547
2580068,139.0,40.0,0.0,0.016413623307345,0.0046719548265662,0.0,0.00679286892283,0.0067699013405806
2580191,597.0,24.0,0.0,0.009848173984407,0.0200658779241731,0.0,0.0109808033649913,0.0109209520885207
2580567,27.0,8.0,0.0,0.003282724661469,0.0009075020166711,0.0,0.0013478182051091,0.0013469107134831
2582078,65.0,18.0,0.0,0.0073861304883052,0.0021847270771712,0.0,0.0030897299773601,0.0030849665709311
2582875,471.0,21.0,0.0,0.0086171522363561,0.0158308685130411,0.0,0.0089174930761233,0.008877967043031
2584694,262.0,15.0,0.0,0.0061551087402544,0.0088061306802904,0.0,0.0053689848941924,0.0053546232767331
2585556,43.0,25.0,0.0,0.0102585145670906,0.0014452809895133,0.0,0.0036556667659325,0.0036490010563168
2586748,46.0,10.0,0.0,0.0041034058268362,0.0015461145469212,0.0,0.0018494675668193,0.0018477594074783
2587703,268.0,29.0,0.032123955709725,0.0118998768978251,0.0090077977951062,0.0581716015739132,0.024624562659564,0.0243262651612132
2587737,64.0,8.0,0.0,0.003282724661469,0.0021511158913686,0.0,0.0018452637549881,0.0018435633473045
2588056,188.0,13.0,0.0,0.0053344275748871,0.0063189029308954,0.0,0.0041278894448243,0.0041193930825273
2588645,103.0,11.0,0.0,0.0045137464095199,0.0034619521376714,0.0,0.0027389047779245,0.0027351608129176
2588909,101.0,9.0,0.0,0.0036930652441526,0.0033947297660661,0.0,0.0024658114796722,0.0024627763548854
2589750,91.0,20.0,0.0,0.0082068116536725,0.0030586179080397,0.0,0.0036854906593176,0.0036787158791083
2589894,183.0,10.0,0.0,0.0041034058268362,0.0061508470018822,0.0,0.0036913605488037,0.003684564197507
2589999,145.0,11.0,0.0,0.0045137464095199,0.004873621941382,0.0,0.0033035726994088,0.0032981278913693
2591169,267.0,14.0,0.0,0.0057447681575707,0.0089741866093035,0.0,0.0053131050909926,0.0052990403444611
2591535,78.0,9.0,0.0,0.0036930652441526,0.0026216724926055,0.0,0.002156588570288,0.0021542664710997
2591894,152.0,14.0,0.0,0.0057447681575707,0.0051089002420005,0.0,0.0037669905440714,0.0037599132031411
2592856,1103.0,34.0,0.0,0.0139515798112433,0.0370731379403065,0.0,0.0190147291194956,0.0188362086204166
2593827,25.0,9.0,0.0,0.0036930652441526,0.0008402796450658,0.0,0.0014440314312721,0.0014429898205102
2594437,50.0,8.0,0.0,0.003282724661469,0.0016805592901317,0.0,0.0016570411144934,0.0016556697366098
2594562,129.0,14.0,0.041534496371205,0.0057447681575707,0.0043358429685399,0.0752126604927251,0.0260215657825047,0.0256887658088694
2596201,68.0,15.0,0.0,0.0061551087402544,0.0022855606345791,0.0,0.0027607568759079,0.0027569529861123
2597102,451.0,12.0,0.0,0.0049240869922035,0.0151586447969884,0.0,0.0075406840164564,0.0075123951811771
2597654,94.0,11.0,0.0,0.0045137464095199,0.0031594514654477,0.0,0.002617904509035,0.0026144837658446
2598604,118.0,11.0,0.0,0.0045137464095199,0.0039661199247109,0.0,0.0029405718927403,0.0029362568682357
2598606,15.0,11.0,0.0,0.0045137464095199,0.0005041677870395,0.0,0.0015557910376717,0.0015545820485891
2599242,43.0,9.0,0.0,0.0036930652441526,0.0014452809895133,0.0,0.0016860319690511,0.001684612212763
2600832,55.0,8.0,0.0,0.003282724661469,0.0018486152191449,0.0,0.0017242634860986,0.0017227786504009
2602218,106.0,19.0,0.0,0.0077964710709889,0.0035627856950793,0.0,0.0037640555993284,0.0037569892685413
2602277,124.0,19.0,0.0,0.0077964710709889,0.0041677870395267,0.0,0.0040060561371073,0.003998053260416
2602390,53.0,18.0,0.0,0.0073861304883052,0.0017813928475396,0.0,0.0029283962855074,0.0029241168855886
2602669,35.0,8.0,0.0,0.003282724661469,0.0011763915030922,0.0,0.0014553739996775,0.0014543159693669
2604181,211.0,9.0,0.0,0.0036930652441526,0.007091960204356,0.0,0.0039447036549881,0.0039369437119482
2604211,248.0,8.0,0.0,0.003282724661469,0.0083355740790535,0.0,0.0043190470300621,0.0043097467158183
2606873,71.0,13.0,0.0,0.0053344275748871,0.002386394191987,0.0,0.0025548859492609,0.0025516277764807
2607115,555.0,22.0,0.0,0.0090274928190398,0.0186542081204624,0.0,0.0101699310938969,0.0101185653087772
2607957,139.0,43.0,0.0,0.0176446450553959,0.0046719548265662,0.0,0.0071621754472453,0.0071366488800424
2608995,78.0,15.0,0.0,0.0061551087402544,0.0026216724926055,0.0,0.0028952016191185,0.0028910185947652
2609291,299.0,11.0,0.0,0.0045137464095199,0.0100497445549879,0.0,0.0053740217448511,0.0053596332164837
2609328,317.0,9.0,0.0,0.0036930652441526,0.0106547458994353,0.0,0.0053698179330199,0.0053554518665294
2609718,139.0,29.0,0.0,0.0118998768978251,0.0046719548265662,0.0,0.005438744999974,0.0054240084345206
2610771,157.0,17.0,0.0,0.0069757899056216,0.0052769561710137,0.0,0.0042035194400919,0.0041947093325934
2612608,133.0,10.0,0.0,0.0041034058268362,0.0044702877117504,0.0,0.003019136832751,0.0030145883917544
2613501,185.0,12.0,0.0,0.0049240869922035,0.0062180693734874,0.0,0.003964453847056,0.0039566161079773
2614220,201.0,19.0,0.0,0.0077964710709889,0.0067558483463296,0.0,0.0050412806598285,0.0050286159508842
2614288,446.0,35.0,0.0,0.0143619203939269,0.0149905888679752,0.0,0.0103048116653681,0.0102520790506885
2614731,166.0,16.0,0.0,0.006565449322938,0.0055794568432374,0.0,0.0042014175341763,0.0041926162229054
2614976,119.0,12.0,0.0,0.0049240869922035,0.0039997311105135,0.0,0.0030771185418664,0.0030723939023089
2615180,342.0,21.0,0.0,0.0086171522363561,0.0114950255445012,0.0,0.0071831558887073,0.0071574799075098
2615458,310.0,9.0,0.0,0.0036930652441526,0.0104194675988168,0.0,0.0052757066127725,0.0052618388261728
2616389,241.0,16.0,0.0,0.006565449322938,0.008100295778435,0.0,0.0052097531082554,0.0051962292946817
2616603,89.0,17.0,0.0187504844538919,0.0069757899056216,0.0029913955364345,0.0339542776370921,0.0134755784773879,0.0133855903960054
2617722,24.0,10.0,0.0,0.0041034058268362,0.0008066684592632,0.0,0.0015536891317561,0.0015524834055181
2618036,303.0,17.0,0.0,0.0069757899056216,0.0101841892981984,0.0,0.0061664126909658,0.006147478167086
2619283,62.0,13.0,0.0,0.0053344275748871,0.0020838935197633,0.0,0.0024338856803714,0.0024309285778132
2619664,163.0,12.0,0.0,0.0049240869922035,0.0054786232858295,0.0,0.0036686754119928,0.0036619622363186
2620675,70.0,8.0,0.020128742923012,0.003282724661469,0.0023527830061844,0.0364500942561909,0.0128609588777717,0.0127789590619361
2620971,421.0,8.0,0.0,0.003282724661469,0.0141503092229093,0.0,0.0066449410876044,0.006622960784725
2621115,32.0,11.0,0.0,0.0045137464095199,0.0010755579456843,0.0,0.0017843471011296,0.0017827570450346
2621200,104.0,8.0,0.0,0.003282724661469,0.003495563323474,0.0,0.0023830427278303,0.0023802077844765
2621531,126.0,22.0,0.0,0.0090274928190398,0.004235009411132,0.0,0.0044022516101647,0.0043925900452603
2623595,57.0,8.0,0.0,0.003282724661469,0.0019158375907502,0.0,0.0017511524347407,0.0017496209549584
2624587,796.0,38.0,0.0,0.0155929421419778,0.0267545038988975,0.0,0.0153796842021523,0.0152626156514184
2625469,35.0,20.0,0.0,0.0082068116536725,0.0011763915030922,0.0,0.0029326000973386,0.0029283084141529
2625871,40.0,8.0,0.0,0.003282724661469,0.0013444474321054,0.0,0.0015225963712828,0.0015214383966974
2626264,1102.0,18.0,0.0,0.0073861304883052,0.0370395267545039,0.0,0.0170316498482931,0.0168882373769629
2627113,84.0,10.0,0.0,0.0041034058268362,0.0028233396074213,0.0,0.0023603575910194,0.002357576322706
2627897,32.0,8.0,0.0,0.003282724661469,0.0010755579456843,0.0,0.0014150405767144,0.0014140403502603
2628516,161.0,57.0,0.0344252093543592,0.0233894132129667,0.0054114009142242,0.0623388221785554,0.0278830309831463,0.0275013774688619
2628851,142.0,34.0,0.0,0.0139515798112433,0.0047727883839741,0.0,0.0060945892969626,0.0060760924035465
2629294,86.0,12.0,0.0293444448913989,0.0049240869922035,0.0028905619790266,0.0531383299135025,0.0185749498633224,0.0184045424537314
2630241,396.0,14.0,0.0,0.0057447681575707,0.0133100295778435,0.0,0.0070474422784086,0.0070227251176384
2630565,24.0,8.0,0.0,0.003282724661469,0.0008066684592632,0.0,0.001307484782146,0.0013066307682438
2632086,374.0,9.0,0.0,0.0036930652441526,0.0125705834901855,0.0,0.00613615296932,0.0061174034435682
2632418,206.0,20.0,0.0,0.0082068116536725,0.0069239042753428,0.0,0.0052316052062388,0.0052179679023701
2633092,37.0,8.0,0.0,0.003282724661469,0.0012436138746974,0.0,0.0014822629483197,0.001481165480952
2634001,159.0,15.0,0.0,0.0061551087402544,0.0053441785426189,0.0,0.0039842040391239,0.0039762881170109
2634208,124.0,9.0,0.0,0.0036930652441526,0.0041677870395267,0.0,0.0027750343890564,0.0027711910896763
2634321,3304.0,20.0,0.0,0.0082068116536725,0.1110513578919064,0.0,0.0468825866528643,0.045816782957025
2634733,45.0,12.0,0.0,0.0049240869922035,0.0015125033611185,0.0,0.0020822274421084,0.0020800626111408
2637439,30.0,9.0,0.0,0.0036930652441526,0.001008335574079,0.0,0.0015112538028774,0.0015101130080581
2637722,106.0,15.0,0.0,0.0061551087402544,0.0035627856950793,0.0,0.003271646900108,0.003266306707701
2637826,163.0,17.0,0.0,0.0069757899056216,0.0054786232858295,0.0,0.0042841862860183,0.0042750352870314
2639294,85.0,11.0,0.0,0.0045137464095199,0.0028569507932239,0.0,0.0024969042401455,0.002493792154064
2639899,616.0,57.0,0.099786848014913,0.0233894132129667,0.0207044904544232,0.1806988160951444,0.0695082649742026,0.0671989773965808
2640304,62.0,15.0,0.0,0.0061551087402544,0.0020838935197633,0.0,0.0026800900299816,0.0026765049927504
2640416,59.0,17.0,0.0,0.0069757899056216,0.0019830599623554,0.0,0.0028859609566286,0.0028818045661739
2640923,505.0,17.0,0.0,0.0069757899056216,0.0169736488303307,0.0,0.0088821965038187,0.0088429818336563
2641472,50.0,8.0,0.0,0.003282724661469,0.0016805592901317,0.0,0.0016570411144934,0.0016556697366098
2642300,36.0,11.0,0.0,0.0045137464095199,0.0012100026888948,0.0,0.0018381249984139,0.001836437713969
2647742,80.0,8.0,0.0,0.003282724661469,0.0026888948642108,0.0,0.002060375344125,0.0020582556818795
2649204,31.0,9.0,0.0582389632592699,0.0036930652441526,0.0010419467598816,0.1054619112729759,0.0331632716590912,0.0326252334651229
2649558,104.0,10.0,0.0,0.0041034058268362,0.003495563323474,0.0,0.0026292470774405,0.0026257966540305
2649959,83.0,13.0,0.0,0.0053344275748871,0.0027897284216187,0.0,0.0027162196411136,0.0027125373829185
2650339,197.0,8.0,0.0,0.003282724661469,0.0066214036031191,0.0,0.0036333788396883,0.0036267940639617
2650903,219.0,8.0,0.0,0.003282724661469,0.007360849690777,0.0,0.0039291572747515,0.0039214582967142
2651211,2663.0,52.0,0.0,0.0213377102995486,0.0895065877924173,0.0,0.0422039482068315,0.0413376518247301
2651367,79.0,8.0,0.0,0.003282724661469,0.0026552836784081,0.0,0.0020469308698039,0.0020448387612589
2651600,27.0,12.0,0.0,0.0049240869922035,0.0009075020166711,0.0,0.0018402269043295,0.0018385357612067
2652765,202.0,12.0,0.0,0.0049240869922035,0.0067894595321322,0.0,0.0041930099105139,0.0041842437403416
2653652,503.0,45.0,0.2097459858872978,0.0184653262207632,0.0169064264587254,0.3798181031319812,0.1262475993893135,0.1188913984303152
2654207,180.0,8.0,0.1255077378647945,0.003282724661469,0.0060500134444743,0.2272754385383406,0.0715874543377326,0.0691411512081873
2654798,27.0,9.0,0.0,0.0036930652441526,0.0009075020166711,0.0,0.0014709203799142,0.0014698396361942
2655537,137.0,13.0,0.0,0.0053344275748871,0.004604732454961,0.0,0.0034422212544505,0.0034363103713626
2657806,31.0,9.0,0.0572470416854789,0.0036930652441526,0.0010419467598816,0.1036656920556248,0.0326244058938859,0.0321035285645825
2658790,32.0,11.0,0.0,0.0045137464095199,0.0010755579456843,0.0,0.0017843471011296,0.0017827570450346
2659751,108.0,16.0,0.0,0.006565449322938,0.0036300080666845,0.0,0.0034216380235552,0.0034157975390637
2659813,36.0,9.0,0.0,0.0036930652441526,0.0012100026888948,0.0,0.0015919206488037,0.0015906548862786
2660853,91.0,8.0,0.0,0.003282724661469,0.0030586179080397,0.0,0.0022082645616566,0.0022058299290192
2660949,75.0,8.0,0.0,0.003282724661469,0.0025208389351976,0.0,0.0019931529725197,0.0019911692785667
2661100,178.0,9.0,0.0,0.0036930652441526,0.005982791072869,0.0,0.0035010360023934,0.0034949216427547
2661873,84.0,12.0,0.0,0.0049240869922035,0.0028233396074213,0.0,0.0026065619406295,0.0026031707496757
2662144,152.0,19.0,0.0,0.0077964710709889,0.0051089002420005,0.0,0.0043825014180968,0.0043729262240982
2662214,308.0,12.0,0.0,0.0049240869922035,0.0103522452272116,0.0,0.0056181241885457,0.0056024013897829
